id,titulo,showType,descricao,releaseYear,ageCertification,runtime,generos,productionCountries,temporadas,imdbId,imdbScore,imdbVotes,tmdbPopularity,tmdbScore
tm416458,The Insomnia Club,MOVIE,Three people with insomnia get together at a supermarket where they share their experiences.,2018,PG-13,84,"comedy,drama",MX,0,0,tt6719840,6,2,501,0,2,1,6,3
tm416779,The Woman in the Window,MOVIE,An agoraphobic woman living alone in New York begins spying on her new neighbors only to witness a disturbing act of violence.,2021,R,100,"drama,thriller,crime",US,0,0,tt6111574,5,7,72490,0,23,6,6,1
tm417392,The King,MOVIE,"England, 15th century. Hal, a capricious prince who lives among the populace far from court, is forced by circumstances to reluctantly accept the throne and become Henry V.",2019,R,140,"history,war,drama,romance","US,AU",0,0,tt7984766,7,2,124438,0,26,0,7,2
tm417416,Five Feet Apart,MOVIE,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",2019,PG-13,116,"romance,drama",US,0,0,tt6472976,7,2,63916,0,86,4,8,3
tm417496,Dumplin',MOVIE,"To prove a point about measuring up and fitting in, Texas teen Willowdean “Dumplin’�? Dickson enters a local pageant run by her ex-beauty queen mom.",2018,PG-13,110,"comedy,drama",US,0,0,tt4878482,6,5,33689,0,11,4,6,8
tm417553,6 Underground,MOVIE,"After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019,R,128,"thriller,comedy,action",US,0,0,tt8106534,6,1,172083,0,68,5,6,3
tm41792,Django Unchained,MOVIE,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",2012,R,165,"western,drama",US,0,0,tt1853728,8,4,1472668,0,66,9,8,2
tm418847,The Silence,MOVIE,"With the world under attack by deadly creatures who hunt by sound, a teen and her family seek refuge outside the city and encounter a mysterious cult.",2019,PG-13,90,"drama,thriller,fantasy,horror,scifi,european",DE,0,0,tt7315484,5,3,44818,0,35,5,6,0
tm419496,Lust Stories,MOVIE,An anthology of four stories that sheds light on modern relationships from the viewpoint of the Indian woman.,2018,R,120,"drama,romance",IN,0,0,tt8439854,6,4,10830,0,7,0,6,2
tm420334,Like Father,MOVIE,"When a workaholic young executive, is left at the altar, she ends up on her Caribbean honeymoon cruise with the last person she ever expected: her estranged and equally workaholic father. The two depart as strangers, but over the course of a few hilarious adventures, a couple of umbrella-clad cocktails and a whole lot of soul-searching, they return with a renewed appreciation for family and life.",2018,R,103,"drama,comedy",US,0,0,tt7170950,6,1,21378,0,8,8,6,3
tm420455,Rim of the World,MOVIE,"Stranded at a summer camp when aliens attack the planet, four teens with nothing in common embark on a perilous mission to save the world.",2019,PG,99,"scifi,action,comedy",US,0,0,tt8179388,5,2,23987,0,22,9,6,0
tm420656,Reprisal,MOVIE,"Jacob, a bank manager haunted by a violent heist that took the life of a coworker, teams up with his ex-cop neighbor, James, to bring down the assailant. While the two men work together to figure out the thief’s next move, Gabriel, the highly-trained criminal, is one step ahead. When Gabriel kidnaps Jacob’s wife and daughter, Jacob barrels down a path of bloodshed that initiates an explosive counterattack and brings all three men to the breaking point.",2018,R,89,"action,thriller,crime,drama","GB,US",0,0,tt6547170,4,2,7504,0,13,3,5,3
tm420789,Lilli,MOVIE,"Abducted and confined in a room by a gang of sadistic men, a pregnant woman tries to escape, against insurmountable odds.",2018,PG,91,thriller,IN,0,0,tt8273258,5,7,281,0,1,0,6,1
tm420797,Sierra Burgess Is a Loser,MOVIE,A case of mistaken identity results in unexpected romance when the most popular girl in high school and the biggest loser must come together to win over their crushes.,2018,PG-13,105,"romance,comedy,drama",US,0,0,tt3120280,5,8,38841,0,14,1,6,3
tm420826,The Highwaymen,MOVIE,"In 1934, Frank Hamer and Manny Gault, two former Texas Rangers, are commissioned to put an end to the wave of vicious crimes perpetrated by Bonnie Parker and Clyde Barrow, a notorious duo of infamous robbers and cold-blooded killers who nevertheless are worshiped by the public.",2019,R,133,"drama,thriller,crime",US,0,0,tt1860242,6,9,89893,0,14,3,6,7
tm421855,4K Fireplace,MOVIE,"Enjoy this crackling fireplace during a holiday party or a cozy night in. Shot in stunning 4K Ultra HD, this music-free fireplace video flickers, crackles and adds warmth to any room. Loop video playback for continuous enjoyment.",2015,G,181,"family,reality",US,0,0,tt5275236,7,7,49,0,0,7,6,8
tm422491,Speed Kills,MOVIE,Speedboat racing champion and multimillionaire Ben Aronoff leads a double life that lands him in trouble with the law and drug lords.,2018,R,102,"thriller,crime,drama,action","US,PR",0,0,tt6749318,4,2,3244,0,14,4,5,6
tm42306,Aiyyaa,MOVIE,"Meenakshi, a Marathi gal with an ultra-sensitive sense of smell, lives her life in her dreams, dancing and enacting her favourite actresses Sridevi, Madhuri and Juhi. Not believing in arranged marriages, Meenakshi awaits her prince when she comes across Tamil artist Surya, to whom she is strangely attracted to.",2012,G,146,"romance,comedy",IN,0,0,tt2255934,4,3,1889,0,4,6,5,1
tm423373,Andhadhun,MOVIE,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,2018,R,139,"thriller,drama,comedy,crime,music",IN,0,0,tt8108198,8,2,90237,0,13,9,7,7
tm423436,Ben Is Back,MOVIE,"19-year-old Ben Burns unexpectedly returns home to his family's suburban home on Christmas Eve morning. Ben's mother, Holly, is relieved and welcoming but wary of her son staying clean. Over a turbulent 24 hours, new truths are revealed, and a mother's undying love for her son is tested as she does everything in her power to keep him safe.",2018,R,103,"drama,european",US,0,0,tt7545524,6,7,21735,0,12,5,6,6
tm423666,The Wandering Earth,MOVIE,"When the Sun begins to expand in such a way that it will inevitably engulf and destroy the Earth in a hundred years, united mankind finds a way to avoid extinction by propelling the planet out of the Solar System using gigantic engines, moving it to a new home located four light years away, an epic journey that will last thousands of years.",2019,PG-13,126,"scifi,action,drama,thriller",CN,0,0,tt7605074,5,9,30297,0,25,2,6,4
tm423802,Luciano Mellera: Infantiloide,MOVIE,Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life.,2018,PG-13,66,"comedy,drama,crime",AR,0,0,tt7607400,7,5,1517,0,2,5,7,4
tm425138,Godzilla: The Planet Eater,MOVIE,"With no means for defeating Godzilla Earth, mankind watches as King Ghidorah, clad in a golden light, descends on the planet. The heavens and earth shake once again as the war moves to a higher dimension.",2018,PG,91,"scifi,fantasy,horror,animation,action",JP,0,0,tt8478602,5,0,4196,0,34,9,6,5
tm425698,The Wedding Guest,MOVIE,"Jay is a man with a secret who travels from Britain to Pakistan to attend a wedding—armed with duct tape, a shotgun, and a plan to kidnap the bride-to-be. Jay and his hostage end up on the run across the border and through the railway stations, back alleys, and black markets of New Delhi.",2019,R,96,thriller,"IN,GB",0,0,tt7645780,5,8,5678,0,6,6,5,7
tm425748,Cook Off,MOVIE,A Zimbabwean single mother's life is turned upside down when her son enters her into a reality TV cooking competition.,2017,PG,116,"romance,comedy",ZW,0,0,tt7981318,6,0,354,0,1,5,6,1
tm425889,The Ballad of Buster Scruggs,MOVIE,"Vignettes weaving together the stories of six individuals in the old West at the end of the Civil War. Following the tales of a sharp-shooting songster, a wannabe bank robber, two weary traveling performers, a lone gold prospector, a woman traveling the West to an uncertain future, and a motley crew of strangers undertaking a carriage ride.",2018,R,132,"western,comedy,drama,romance",US,0,0,tt6412452,7,3,144294,0,32,6,7,1
tm426367,Coco y Raulito: Carrusel de ternura,MOVIE,"A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.",2018,PG-13,56,comedy,MX,0,0,tt7607498,6,6,40,0,1,0,7,0
tm426428,After,MOVIE,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",2019,PG-13,102,"drama,romance",US,0,0,tt4126476,5,2,53460,0,238,5,7,2
tm427143,Edge of Fear,MOVIE,"After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.",2018,R,91,"action,thriller,crime",US,0,0,tt7149916,4,4,3187,0,8,8,4,7
tm427335,Freaks,MOVIE,"Kept locked inside the house by her father, 7-year-old Chloe lives in fear and fascination of the outside world, where Abnormals create a constant threat—or so she believes. When a mysterious stranger offers her a glimpse of what's really happening outside, Chloe soon finds that while the truth isn't so simple, the danger is very real.",2019,R,105,"scifi,thriller,drama","US,CA",0,0,tt8781414,6,7,35021,0,56,9,6,8
tm428506,The Man Who Feels No Pain,MOVIE,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",2019,PG,136,"comedy,action",IN,0,0,tt8055888,7,3,7761,0,2,9,6,8
tm428557,The Laundromat,MOVIE,"When her idyllic vacation takes an unthinkable turn, Ellen Martin begins investigating a fake insurance policy, only to find herself down a rabbit hole of questionable dealings that can be linked to a Panama City law firm and its vested interest in helping the world's wealthiest citizens amass larger fortunes.",2019,R,96,"drama,history,comedy,crime",US,0,0,tt5868244,6,3,49391,0,10,3,6,0
tm42877,Wanted,MOVIE,"Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society, he hones his innate killing skills and turns avenger.",2008,R,110,"action,thriller,crime,fantasy","DE,US",0,0,tt0493464,6,7,384995,0,33,1,6,5
tm428856,I Am Mother,MOVIE,"A teenage girl is raised underground by a robot ""Mother"", designed to repopulate the earth following an extinction event. But their unique bond is threatened when an inexplicable stranger arrives with alarming news.",2019,PG-13,114,"scifi,horror,drama,thriller",AU,0,0,tt6292852,6,7,89926,0,20,9,6,7
tm429163,The Photographer of Mauthausen,MOVIE,"Spanish photographer Francesc Boix, imprisoned in the Mauthausen-Gusen concentration camp, works in the SS Photographic Service. Between 1943 and 1945, he hides, with the help of other prisoners, thousands of negatives, with the purpose of showing the freed world the atrocities committed by the Nazis, exhaustively documented. He will be a key witness during the Nuremberg Trials.",2018,R,110,"thriller,drama,history,war,european",ES,0,0,tt6704776,6,7,10687,0,10,0,7,0
tm429208,Next Gen,MOVIE,"A friendship with a top-secret robot turns a lonely girl's life into a thrilling adventure as they take on bullies, evil bots and a scheming madman.",2018,PG,105,"action,animation,family,scifi,comedy","CA,CN",0,0,tt7133686,6,6,17445,0,17,0,7,0
tm429382,Nappily Ever After,MOVIE,"After an accident at the hair salon, Violet realizes she's not living life to the fullest. A soulful barber helps her put the pieces back together.",2018,NC-17,98,"comedy,romance,drama",US,0,0,tt0365545,6,4,9224,0,11,5,7,2
tm429984,Pachamama,MOVIE,A young boy living in a remote village in the Andes Mountains dreams of becoming shaman.,2018,PG,72,"fantasy,family,animation,european","FR,LU,CA",0,0,tt5541002,6,8,864,0,5,6,7,1
tm430281,Dhh,MOVIE,"Convinced only a miracle can save them from failing school exams, a trio of friends seek help from a magician. To their surprise, he gamely complies.",2018,R,126,"drama,family",IN,0,0,tt7613166,7,8,346,0,1,5,9,0
tm430748,Neevevaro,MOVIE,"As Kalyan, a blind chef and Vennela, who comes visiting him at his restaurant, fall in love and start making plans for their future, Vennela goes missing. Series of unexpected and shocking events follow.",2018,PG,130,"thriller,action,drama,romance",IN,0,0,tt8571410,6,9,809,0,1,7,6,5
tm431321,21 Bridges,MOVIE,"An embattled NYPD detective, is thrust into a citywide manhunt for a pair of cop killers after uncovering a massive and unexpected conspiracy. As the night unfolds, lines become blurred on who he is pursuing, and who is in pursuit of him.",2019,R,99,"action,drama,crime,thriller",US,0,0,tt8688634,6,6,65845,0,29,3,6,7
tm432022,Violet Evergarden: The Movie,MOVIE,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",2020,PG,140,"fantasy,animation,drama,romance",JP,0,0,tt8652818,8,3,6099,0,19,8,8,5
tm432327,C/o Kancharapalem,MOVIE,"From a schoolboy’s crush to a middle-aged bachelor’s office romance, four love stories spanning age, religion and status unfold in a small Indian town.",2018,PG,152,drama,IN,0,0,tt7391996,8,9,6842,0,2,1,7,6
tm432765,The Wind,MOVIE,"Lizzy is a tough, resourceful frontierswoman settling a remote stretch of land on the 19th-century American frontier. Isolated from civilization in a desolate wilderness where the wind never stops howling, she begins to sense a sinister presence that seems to be borne of the land itself, and when a newlywed couple arrive at a nearby homestead, their presence amplifies Lizzy's fears, setting into motion a shocking chain of events.",2019,R,86,"western,thriller,horror",US,0,0,tt8426594,5,5,8242,0,10,6,5,6
tm433048,This Is the Night,MOVIE,"In the summer of 1982, as all of Staten Island anticipates the opening of a blockbuster boxing movie, an Italian-American family must confront its greatest challenges.",2021,R,100,"drama,comedy",US,0,0,tt7743120,5,4,626,0,5,4,7,2
tm433228,Red Joan,MOVIE,"London, England, May 2000. The peaceful life of elderly Joan Stanley is suddenly disrupted when she is arrested by the British Intelligence Service and accused of providing information to communist Russia during the forties.",2018,R,101,"thriller,history,romance,drama",GB,0,0,tt7615302,6,4,12452,0,13,4,6,7
tm433381,Mirage,MOVIE,"During a mysterious thunderstorm, Vera, a young mother, manages to save a life in danger, but her good deed causes a disturbing chain of unexpected consequences.",2018,R,129,"fantasy,thriller,drama,romance,european",ES,0,0,tt6908274,7,4,54188,0,19,8,7,5
tm433462,We Summon the Darkness,MOVIE,Three best friends attending a heavy-metal show cross paths with sadistic killers after they travel to a secluded country home for an after party.,2020,R,91,"thriller,horror,comedy,music",US,0,0,tt8058874,5,2,10483,0,8,2,5,5
tm43399,Lagaan: Once Upon a Time in India,MOVIE,"In 1890s India, an arrogant British commander challenges the harshly taxed residents of Champaner to a high-stakes cricket match.",2001,PG,224,"romance,drama,action,sport",IN,0,0,tt0169102,8,1,111053,0,10,1,7,3
tm434553,Cut Throat City,MOVIE,"Four boyhood friends return to New Orleans’ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",2020,R,123,"thriller,drama,action,crime",US,0,0,tt3547306,4,8,2594,0,10,4,6,6
tm434625,Wish Dragon,MOVIE,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,2021,PG,99,"fantasy,animation,family,comedy,romance","US,CN",0,0,tt5562070,7,2,25743,0,135,0,8,0
tm434830,The Grizzlies,MOVIE,"In a small Arctic town struggling with the highest suicide rate in North America, a group of Inuit students' lives are transformed when they are introduced to the sport of lacrosse.",2019,R,106,"drama,sport",CA,0,0,tt6365796,7,4,2194,0,4,2,7,6
tm435520,The Two Popes,MOVIE,"Frustrated with the direction of the church, Cardinal Bergoglio requests permission to retire in 2012 from Pope Benedict. Instead, facing scandal and self-doubt, the introspective Pope Benedict summons his harshest critic and future successor to Rome to reveal a secret that would shake the foundations of the Catholic Church.",2019,PG-13,125,"drama,comedy,history",US,0,0,tt8404614,7,6,122069,0,11,5,7,5
tm436266,Born Racer,MOVIE,"A powerful and inspirational story of dedication, danger, fear, and the rare ‘will’ some of us have to defy all personal limitations.  Experience the fastest motorsport on earth through the eyes of five-time champion Scott Dixon and the Chip Ganassi Racing team. Filmed with an access all areas lens, ‘Born Racer’ follows the people who are passionate about the world of auto racing and asks why some individuals feel compelled to face danger and risk their lives in order to win.  Both action-packed and highly-intimate, it features an intense blend of up close and personal filming with never-before-seen spectacular, cutting-edge racing footage to explore a sport that defines the very people who inhabit it, and pushes them to the edge in their desire for success.",2018,R,88,"action,drama,documentation",NZ,0,0,tt6936350,6,1,262,0,1,9,7,7
tm436844,The Christmas Chronicles,MOVIE,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",2018,PG,104,"comedy,family,fantasy",US,0,0,tt2990140,7,0,71740,0,16,5,7,1
tm437221,Charlie Says,MOVIE,"Three young women were sentenced to death in the infamous Manson murder case, but when the death penalty was lifted, their sentence became life imprisonment. One young graduate student was sent in to teach them - and through her we witness their transformations as they face the reality of their horrific crimes.",2019,R,104,"drama,documentation,crime",US,0,0,tt1759744,5,9,4474,0,11,3,5,9
tm437608,Adam Sandler: 100% Fresh,MOVIE,"Adam Sandler takes his comical musical musings back out on the road, from comedy clubs to concert halls to one very unsuspecting subway station.",2018,R,73,"comedy,music",US,0,0,tt9036126,7,5,5178,0,13,0,7,3
tm43808,The Talented Mr. Ripley,MOVIE,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",1999,R,139,"thriller,drama,crime",US,0,0,tt0134119,7,4,207524,0,13,8,7,2
tm438995,A Christmas Prince: The Royal Wedding,MOVIE,"A year after Amber helped Richard secure the crown. The two are set to tie the knot in a royal Christmas wedding — but their plans are jeopardized when Amber finds herself second-guessing whether or not she's cut out to be queen, and Richard is faced with a political crisis that threatens to tarnish not only the holiday season but the future of the kingdom.",2018,PG,92,"romance,drama",US,0,0,tt8709036,5,3,10698,0,9,1,6,4
tm439163,Brahms: The Boy II,MOVIE,"After a family moves into the Heelshire Mansion, their young son soon makes friends with a life-like doll called Brahms.",2020,PG-13,86,"thriller,horror,drama","CN,US,AU,CA",0,0,tt9173418,4,7,17048,0,29,2,6,0
tm439484,Welcome Home,MOVIE,A couple try to repair their damaged union in an Italian vacation paradise. Then they discover the owner's intentions.,2018,R,97,"thriller,horror,drama,comedy",US,0,0,tt6829180,5,2,7597,0,24,3,5,2
tm440415,John Leguizamo's Latin History for Morons,MOVIE,"In this one-man Broadway show, John Leguizamo finds humor and heartbreak as he traces 3,000 years of Latin history in an effort to help his bullied son.",2018,PG,89,"comedy,documentation",US,0,0,tt9777830,7,3,808,0,3,9,7,4
tm440678,Revenger,MOVIE,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals.",2018,NC-17,102,"action,crime,thriller",KR,0,0,tt9426186,5,7,4311,0,18,8,5,3
tm440996,Trevor Noah: Son of Patricia,MOVIE,"Trevor Noah gets out from behind the ""Daily Show"" desk and takes the stage for a stand-up special that touches on racism, immigration, camping and more.",2018,R,63,comedy,US,0,0,tt9170648,7,3,4101,0,6,9,7,0
tm441050,The Gentlemen,MOVIE,"American expat Mickey Pearson has built a highly profitable marijuana empire in London. When word gets out that he’s looking to cash out of the business forever it triggers plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him.",2019,R,113,"crime,action,comedy","US,GB",0,0,tt8367814,7,8,325385,0,67,9,7,7
tm441198,The Princess Switch,MOVIE,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",2018,PG,101,"romance,drama,family,comedy",US,0,0,tt8954732,6,0,27852,0,24,3,7,0
tm441231,Murder Mystery,MOVIE,"On a long-awaited trip to Europe, a New York City cop and his hairdresser wife scramble to solve a baffling murder aboard a billionaire's yacht.",2019,PG-13,90,"comedy,crime,romance,action","IT,MC,US,CA",0,0,tt1618434,6,0,124599,0,22,4,6,2
tm441232,Someone Great,MOVIE,"An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City.",2019,R,92,"romance,comedy",US,0,0,tt8075260,6,1,22277,0,14,2,6,4
tm441915,Elf Pets: Santa's St. Bernards Save Christmas,MOVIE,"What happens when an entire town forgets the true spirit of the Christmas season? It’s up to Santa and a delightful cast of North Pole characters to help them remember! In this festive Elf Pets® animated special, Santa discovers there is not enough Christmas spirit for him to make Christmas magical. Thankfully, The Elf on the Shelf® Scout Elves, Santa’s special Elf Pets® St. Bernard pups and a big-hearted family join forces to help others remember the true meaning of Christmas and ensure another successful holiday season for Santa!",2018,G,26,"animation,family,comedy,fantasy",US,0,0,tt9233904,5,3,95,0,1,6,2,0
tm442805,My Travel Buddy 2,MOVIE,The sequel to Yol Arkadasim from 2017. Onur and Seref have become both housemates and colleagues within a year. Seref is not successful in managing the song career of Onur.,2018,PG-13,111,"family,comedy",TR,0,0,tt8748256,5,8,3256,0,3,5,6,0
tm443615,Rebecca,MOVIE,"After a whirlwind romance with a wealthy widower, a naïve bride moves to his family estate but can't escape the haunting shadow of his late wife.",2020,PG-13,123,"romance,drama,thriller",GB,0,0,tt2235695,6,0,41232,0,11,0,6,3
tm444017,"Extremely Wicked, Shockingly Evil and Vile",MOVIE,"A chronicle of the crimes of Ted Bundy, from the perspective of his longtime girlfriend, Elizabeth Kloepfer, who refused to believe the truth about him for years.",2019,R,110,"crime,thriller,drama",US,0,0,tt2481498,6,7,92156,0,19,9,7,0
tm44402,"Girl, Interrupted",MOVIE,"Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",1999,R,127,"drama,european","DE,US",0,0,tt0172493,7,3,183154,0,20,4,7,6
tm444247,This Changes Everything,MOVIE,"An investigative look and analysis of gender disparity in Hollywood, featuring accounts from well-known actors, executives and artists in the Industry.",2019,PG,97,documentation,US,0,0,tt5795282,7,6,1580,0,4,8,6,5
tm444564,Tattoo of Revenge,MOVIE,"After suffering a violent incident, a woman decides to become a vigilante, defending every woman who has suffered from physical or psychological abuse.",2018,R,150,"comedy,romance,thriller",MX,0,0,tt8276106,4,9,117,0,2,8,5,0
tm444576,Puppy Star Christmas,MOVIE,"The Pup Star family just got bigger! And the new pups: Cindy, Rosie, Charlie, and Brody will have to learn the true meaning of Christmas. When Pup Star’s mean team, scheme to ruin Christmas, the pups end up in the North Pole to save Santa and the holiday spirit. Their adventure is filled with great pup-tastic songs to spread holiday cheer all year round.",2018,PG,90,"family,comedy",US,0,0,tt8861786,3,6,249,0,4,4,5,7
tm445153,Njan Prakashan,MOVIE,"Pining for a lavish life abroad, a lazy but lovable guy next door crafts a scam to avoid a career in nursing and find a wealthy spouse to secure a visa.",2018,G,125,"comedy,drama",IN,0,0,tt8286926,7,6,4405,0,2,1,6,8
tm44530,Fashion,MOVIE,A small-town girl finally realizes her dream of becoming a famous supermodel but soon finds out that there's a price for her glamorous new life.,2008,PG-13,167,"drama,romance",IN,0,0,tt0964516,6,9,12533,0,7,0,6,3
tm445456,Pihu,MOVIE,"The social thriller starring a two year-old baby girl. She is living in a home where the adults are going through a complicated phase. Being a toddler, she is occasionally trapped in the accidental situations.",2018,G,91,"thriller,drama,family",IN,0,0,tt8458202,6,7,2482,0,6,7,7,7
tm446104,Fantastica,MOVIE,"Belat, her mother Fec and adopted siblings Daks, Pepe and Junjun face the possibility of being evicted from their land as they struggle to save their carnival. Hoping to prevent the carnival from closing, they turn to Prince, a man from Belat`s past, for help. He promises to give them a hand if they first help him look for the lost princesses Rapunselya, Maulan and Ariella so they can save the magical land, Fantastica.",2018,G,114,"comedy,fantasy",PH,0,0,tt9270416,3,6,212,0,1,9,6,1
tm44615,Ferrari Ki Sawaari,MOVIE,"A little boy thinks of nothing but cricket. His father, Rusy, thinks of nothing but his little boy. To fulfill his sons dream of playing at Lords cricket ground, the honest and upright Rusy takes a reckless step. He borrows a gleaming red Ferrari. Just for one hour. The only trouble-- he doesnt inform the cars legendary owner. A wild, breathless, bumpy ride begins. A naive Rusy must dodge bullets and bouncers for one unforgettable night, and play the role of a perfect father. Can he do it?  Ferrari Ki Sawaari is a fun-filled story of small guys and their big dreams and how these dreams turn into a mad comedy of errors.  Fasten your seatbelts. The joyride awaits",2012,G,140,"family,comedy,drama,sport",IN,0,0,tt2122340,6,4,5465,0,3,1,6,2
tm446574,Love Jacked,MOVIE,"Maya, a headstrong 28-year-old with artistic ambitions – a strong contrast to what her father Ed wants: a dutiful daughter to run the family store. Ed is shocked when Maya takes her assertions of independence a step further and decides to travel to Africa for inspiration and returns with a fiancé who is not quite what he seems.",2018,PG-13,100,"comedy,romance","ZA,US,CA",0,0,tt4329242,5,8,2215,0,6,8,6,1
tm44730,The Amazing Spider-Man,MOVIE,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",2012,PG-13,136,"action,fantasy,scifi",US,0,0,tt0948470,6,9,646119,0,159,1,6,7
tm447514,Vir Das: Losing It,MOVIE,"The world's got a lot of problems, but Vir Das has a lot of answers as he discusses travel, religion, his childhood and more in this stand-up special.",2018,PG-13,67,comedy,US,0,0,tt9315848,7,0,1254,0,2,3,7,6
tm447963,Fractured,MOVIE,"Driving cross-country, Ray and his wife and daughter stop at a highway rest area where his daughter falls and breaks her arm. After a frantic rush to the hospital and a clash with the check-in nurse, Ray is finally able to get her to a doctor. While the wife and daughter go downstairs for an MRI, Ray, exhausted, passes out in a chair in the lobby. Upon waking up, they have no record or knowledge of Ray's family ever being checked in.",2019,R,99,thriller,US,0,0,tt4332232,6,4,72478,0,35,5,6,7
tm448122,Taylor Swift: Reputation Stadium Tour,MOVIE,"Taylor Swift takes the stage in Dallas for the Reputation Stadium Tour and celebrates a monumental night of music, memories and visual magic.",2018,PG-13,125,"music,documentation",US,0,0,tt9426852,8,3,5435,0,14,5,8,2
tm448767,Knock Down the House,MOVIE,"In 2018, a young bartender in the Bronx, a coal miner’s daughter in West Virginia, a grieving mother in Nevada and a registered nurse in Missouri join a movement of insurgent candidates challenging powerful incumbents in Congress. Without political experience or corporate money, these four women are attempting to do what many consider impossible.",2019,PG,86,documentation,US,0,0,tt9358052,7,2,12496,0,8,9,7,4
tm448792,In the Shadow of the Moon,MOVIE,"In 1988, Philadelphia police officer Thomas ""Locke"" Lockhart, hungry to become a detective, begins tracking a serial killer whose crimes defy scientific explanation. When the killer mysteriously resurfaces nine years later, Locke's obsession with finding the truth threatens to destroy his career, his family, and possibly his sanity.",2019,R,115,"scifi,crime,thriller","US,CA",0,0,tt8110640,6,2,52206,0,24,0,6,2
tm449070,Black Mirror: Bandersnatch,MOVIE,"In 1984, a young programmer begins to question reality as he adapts a dark fantasy novel into a video game. A mind-bending tale with multiple endings.",2018,R,90,"drama,thriller,scifi,fantasy","GB,US",0,0,tt9495224,7,1,125229,0,17,4,6,8
tm449105,Polar,MOVIE,"When a retiring assassin realizes that he is the target of a hit, he winds up back in the game going head to head with a gang of younger, ruthless killers.",2019,R,118,"action,drama,crime,thriller,european","DE,US",0,0,tt4139588,6,3,88281,0,30,2,6,3
tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,MOVIE,"After accepting an invitation from a mysterious trainer, Ash, Misty and Brock meet Mewtwo, an artificially created Pokémon who wants to do battle.",2019,PG,98,"animation,action,fantasy,family",JP,0,0,tt8856470,5,7,5475,0,146,2,6,7
tm451512,Close,MOVIE,"A counter-terrorism expert takes a job protecting a young heiress. After an attempted kidnapping puts both of their lives in danger, they must flee.",2019,R,95,"action,thriller,drama","US,GB",0,0,tt5316540,5,7,24755,0,17,4,5,8
